DATA:  SoHO/GOLF (Solar velocity)
----------------------------------
      Time(sec)    Vel(m/s)
----------------------------------
      996720.      3.89748
      996800.      2.14983
      996880.      2.59109
      996960.      3.62044
      997040.     0.757771
      997120.      1.86572
      997200.      3.82896
      997280.      1.33912
      997360.      1.70243
      997440.      3.46831
      997520.      3.27301
      997600.      1.91135
      997680.      2.61139
      997760.      3.23653
      997840.      1.51542
      997920.      2.81993
      998000.      4.13736
      998080.      1.30920
      998160.      3.10391
      998240.      4.78816
      998320.      1.40709
      998400.      2.81750
      998480.      3.96372
      998560.      3.26406
      998640.      2.01930
      998720.      3.45787
      998800.      4.31859
      998880.      3.33802
      998960.      1.12666
      999040.      5.35453
      999120.      4.96267
      999200.    -0.237029
      999280.      2.45292
      999360.      5.03631
      999440.      2.25144
      999520.      1.23550
      999600.      4.13270
      999680.      3.79451
      999760.      2.51265
      999840.      3.14062
      999920.      3.25285
  1.00000e+06      1.71216
  1.00008e+06      3.34210
  1.00016e+06      2.74489
  1.00024e+06      2.27366
  1.00032e+06      5.03454
  1.00040e+06      3.38347
  1.00048e+06      1.68748
  1.00056e+06      3.94840
  1.00064e+06      4.84447
  1.00072e+06      3.21934
  1.00080e+06      1.05231
  1.00088e+06      4.93722
  1.00096e+06      4.38733
  1.00104e+06      2.01956
  1.00112e+06      3.04838
  1.00120e+06      4.71969
  1.00128e+06      4.16055
  1.00136e+06      2.93866
  1.00144e+06      2.42707
  1.00152e+06      3.91833
  1.00160e+06      4.90349
  1.00168e+06      3.94403
  1.00176e+06      1.16429
  1.00184e+06      2.14546
  1.00192e+06      4.18454
  1.00200e+06      3.67683
  1.00208e+06      1.86998
  1.00216e+06      2.18561
  1.00224e+06      4.40281
  1.00232e+06      2.64973
  1.00240e+06      1.65447
  1.00248e+06      2.91172
  1.00256e+06      2.91803
  1.00264e+06      1.86710
  1.00272e+06      3.27029
  1.00280e+06      3.40985
  1.00288e+06      2.10968
  1.00296e+06      3.34321
  1.00304e+06      4.15377
  1.00312e+06      4.24699
  1.00320e+06      2.87350
  1.00328e+06      2.80883
  1.00336e+06      3.68041
  1.00344e+06      4.67237
  1.00352e+06      1.54175
  1.00360e+06      2.39247
  1.00368e+06      5.72452
  1.00376e+06      2.34006
  1.00384e+06      3.53269
  1.00392e+06      3.72336
  1.00400e+06      4.67980
  1.00408e+06      3.08179
  1.00416e+06      1.75372
  1.00424e+06      3.07884
  1.00432e+06      2.88139
  1.00440e+06      4.41608
  1.00448e+06      4.48974
  1.00456e+06      4.44348
  1.00464e+06      3.02796
  1.00472e+06      3.62638
  1.00480e+06      4.71061
  1.00488e+06      2.97860
  1.00496e+06      2.24195
  1.00504e+06      3.46406
  1.00512e+06      3.53806
  1.00520e+06      3.09711
  1.00528e+06      3.01571
  1.00536e+06      3.85943
  1.00544e+06      3.80359
  1.00552e+06      1.17140
  1.00560e+06     0.513278
  1.00568e+06      4.35019
  1.00576e+06      4.34112
  1.00584e+06    -0.859570
  1.00592e+06      1.76385
  1.00600e+06      4.55688
  1.00608e+06      1.39504
  1.00616e+06    -0.499973
  1.00624e+06      1.45063
  1.00632e+06      3.73179
  1.00640e+06      2.14930
  1.00648e+06      1.06501
  1.00656e+06      2.79227
  1.00664e+06      4.73686
  1.00672e+06      2.93835
  1.00680e+06      3.10761
  1.00688e+06      4.22180
  1.00696e+06      3.65061
  1.00704e+06      2.29774
  1.00712e+06      3.68754
  1.00720e+06      2.00825
  1.00728e+06      2.40440
  1.00736e+06      5.02038
  1.00744e+06      3.77626
  1.00752e+06      1.01396
  1.00760e+06      1.62694
  1.00768e+06      4.03185
  1.00776e+06      2.98543
  1.00784e+06      3.41402
  1.00792e+06     0.922586
  1.00800e+06      2.53684
  1.00808e+06      4.87788
  1.00816e+06      2.52054
  1.00824e+06     0.359533
  1.00832e+06      2.72712
  1.00840e+06      5.11597
  1.00848e+06      1.42732
  1.00856e+06      2.31086
  1.00864e+06      3.60572
  1.00872e+06      4.24004
  1.00880e+06      4.23678
  1.00888e+06      2.91358
  1.00896e+06      3.48503
  1.00904e+06      4.48032
  1.00912e+06      5.31748
  1.00920e+06      3.94396
  1.00928e+06      2.83482
  1.00936e+06      4.52452
  1.00944e+06      4.72501
  1.00952e+06      3.51107
  1.00960e+06      3.44564
  1.00968e+06      3.99630
  1.00976e+06      4.31965
  1.00984e+06      2.00318
  1.00992e+06      4.22012
  1.01000e+06      3.72015
  1.01008e+06      3.34867
  1.01016e+06      3.56356
  1.01024e+06      3.08784
  1.01032e+06      3.67180
  1.01040e+06      3.69704
  1.01048e+06      1.60154
  1.01056e+06      2.43585
  1.01064e+06      2.52120
  1.01072e+06      2.27723
  1.01080e+06      4.07059
  1.01088e+06      1.90743
  1.01096e+06      1.80126
  1.01104e+06      2.58369
  1.01112e+06      3.15458
  1.01120e+06      4.32385
  1.01128e+06      1.76957
  1.01136e+06      1.59873
  1.01144e+06      3.30928
  1.01152e+06      2.35718
  1.01160e+06      2.07585
  1.01168e+06      3.68323
  1.01176e+06      3.34596
  1.01184e+06     0.973047
  1.01192e+06     0.764340
  1.01200e+06      3.84352
  1.01208e+06      2.47669
  1.01216e+06     0.443374
  1.01224e+06      3.88033
  1.01232e+06      2.67241
  1.01240e+06      1.65899
  1.01248e+06      3.19695
  1.01256e+06      3.63158
  1.01264e+06      1.71715
  1.01272e+06      3.01300
  1.01280e+06      3.32729
  1.01288e+06      3.95904
  1.01296e+06      3.59772
  1.01304e+06      1.99503
  1.01312e+06      3.16068
  1.01320e+06      4.57278
  1.01328e+06      3.43875
  1.01336e+06      4.16675
  1.01344e+06      3.65766
  1.01352e+06      2.14244
  1.01360e+06      4.24874
  1.01368e+06      4.09589
  1.01376e+06    -0.620234
  1.01384e+06      1.36769
  1.01392e+06      4.43839
  1.01400e+06      2.26769
  1.01408e+06     0.504263
  1.01416e+06      3.56573
  1.01424e+06      3.92490
  1.01432e+06     0.934187
  1.01440e+06      1.34991
  1.01448e+06      4.69236
  1.01456e+06      2.82411
  1.01464e+06      1.72557
  1.01472e+06      3.02116
  1.01480e+06      2.82995
  1.01488e+06      2.94692
  1.01496e+06      3.70108
  1.01504e+06      1.49503
  1.01512e+06      3.52658
  1.01520e+06      4.37751
  1.01528e+06      2.60230
  1.01536e+06      1.21752
  1.01544e+06      2.66690
  1.01552e+06      3.82962
  1.01560e+06    0.0445079
  1.01568e+06      3.38201
  1.01576e+06      3.78512
  1.01584e+06      1.65091
  1.01592e+06      1.13395
  1.01600e+06      3.21043
  1.01608e+06      4.31711
  1.01616e+06      3.24475
  1.01624e+06      2.20108
  1.01632e+06      4.12814
  1.01640e+06      4.75246
  1.01648e+06      3.14178
  1.01656e+06      2.46139
  1.01664e+06      1.54373
  1.01672e+06      3.41549
  1.01680e+06      5.24568
  1.01688e+06      3.19237
  1.01696e+06      2.84229
  1.01704e+06      4.12444
  1.01712e+06      4.27218
  1.01720e+06      1.32032
  1.01728e+06      2.70569
  1.01736e+06      5.11663
  1.01744e+06      1.87143
  1.01752e+06      3.23467
  1.01760e+06      3.82274
  1.01768e+06      2.88200
  1.01776e+06      3.62384
  1.01784e+06      2.63550
  1.01792e+06      4.09162
  1.01800e+06      2.70467
  1.01808e+06      2.02511
  1.01816e+06      3.32393
  1.01824e+06      4.55601
  1.01832e+06      2.75227
  1.01840e+06      2.50633
  1.01848e+06      3.53368
  1.01856e+06      2.62630
  1.01864e+06      4.44488
  1.01872e+06      2.68773
  1.01880e+06      1.43786
  1.01888e+06      4.53479
  1.01896e+06      3.64603
  1.01904e+06      1.39844
  1.01912e+06      1.59961
  1.01920e+06      4.01719
  1.01928e+06      3.46898
  1.01936e+06      2.71447
  1.01944e+06      1.47211
  1.01952e+06      3.18442
  1.01960e+06      4.17594
  1.01968e+06      3.23179
  1.01976e+06      2.62169
  1.01984e+06      3.40967
  1.01992e+06      3.14715
  1.02000e+06      1.97373
  1.02008e+06      2.59155
  1.02016e+06      3.84235
  1.02024e+06      4.29165
  1.02032e+06      2.89561
  1.02040e+06      1.45391
  1.02048e+06      4.71930
  1.02056e+06      2.78800
  1.02064e+06      2.14512
  1.02072e+06      1.44435
  1.02080e+06      1.47480
  1.02088e+06      4.43519
  1.02096e+06      3.10848
  1.02104e+06    -0.124078
  1.02112e+06      3.21029
  1.02120e+06      5.78746
  1.02128e+06      1.34377
  1.02136e+06  -0.00282007
  1.02144e+06      4.68718
  1.02152e+06      4.47074
  1.02160e+06      1.72701
  1.02168e+06      1.93027
  1.02176e+06      4.67576
  1.02184e+06      3.55446
  1.02192e+06      3.94051
  1.02200e+06      4.45503
  1.02208e+06      1.41735
  1.02216e+06      4.37878
  1.02224e+06      5.90978
  1.02232e+06      4.73833
  1.02240e+06      3.52097
  1.02248e+06      1.52703
  1.02256e+06      4.98517
  1.02264e+06      5.01409
  1.02272e+06      1.34179
  1.02280e+06      1.74352
  1.02288e+06      3.68926
  1.02296e+06      3.06933
  1.02304e+06      1.92890
  1.02312e+06     0.787823
  1.02320e+06      3.86441
  1.02328e+06      3.06902
  1.02336e+06      1.67917
  1.02344e+06      2.27499
  1.02352e+06      2.85154
  1.02360e+06      3.56996
  1.02368e+06      2.93372
  1.02376e+06      1.57316
  1.02384e+06      3.06435
  1.02392e+06      4.38957
  1.02400e+06      2.53363
  1.02408e+06      1.84426
  1.02416e+06      2.52263
  1.02424e+06      3.56679
  1.02432e+06      3.12246
  1.02440e+06      2.99664
  1.02448e+06      2.71182
  1.02456e+06      2.90710
  1.02464e+06      2.21025
  1.02472e+06      3.13066
  1.02480e+06      4.08400
  1.02488e+06      3.28796
  1.02496e+06      2.04580
  1.02504e+06      1.75321
  1.02512e+06      2.49155
  1.02520e+06      2.45040
  1.02528e+06      2.24943
  1.02536e+06      2.83726
  1.02544e+06      1.76243
  1.02552e+06      1.96005
  1.02560e+06      3.25089
  1.02568e+06      3.15151
  1.02576e+06      2.58465
  1.02584e+06    -0.434653
  1.02592e+06      2.22115
  1.02600e+06      4.52094
  1.02608e+06     0.771278
  1.02616e+06     0.587055
  1.02624e+06      3.09719
  1.02632e+06      2.29547
  1.02640e+06      1.90415
  1.02648e+06      1.32422
  1.02656e+06      3.33821
  1.02664e+06      2.08155
  1.02672e+06      1.58756
  1.02680e+06      3.44992
  1.02688e+06     0.360518
  1.02696e+06     0.611729
  1.02704e+06      3.09967
  1.02712e+06      2.25881
  1.02720e+06      1.75738
  1.02728e+06      1.00050
  1.02736e+06      3.08058
  1.02744e+06      2.80784
  1.02752e+06      1.30217
  1.02760e+06      1.70161
  1.02768e+06      1.47937
  1.02776e+06      3.03000
  1.02784e+06      1.46351
  1.02792e+06     0.555480
  1.02800e+06      3.17382
  1.02808e+06      2.49000
  1.02816e+06      2.02077
  1.02824e+06      2.56435
  1.02832e+06    0.0503427
  1.02840e+06      1.42462
  1.02848e+06      3.60007
  1.02856e+06   -0.0168489
  1.02864e+06    -0.979001
  1.02872e+06      2.23403
  1.02880e+06      3.28856
  1.02888e+06     0.534066
  1.02896e+06     0.129105
  1.02904e+06      3.33436
  1.02912e+06      1.60589
  1.02920e+06     0.317970
  1.02928e+06     0.683412
  1.02936e+06      1.56743
  1.02944e+06      1.27542
  1.02952e+06      1.57211
  1.02960e+06      1.13269
  1.02968e+06      1.96565
  1.02976e+06      2.99541
  1.02984e+06     0.735704
  1.02992e+06      1.78510
  1.03000e+06      2.36349
  1.03008e+06      2.09617
  1.03016e+06      2.22104
  1.03024e+06      1.38233
  1.03032e+06      2.84263
  1.03040e+06      1.57448
  1.03048e+06      2.94154
  1.03056e+06      3.37724
  1.03064e+06      2.20341
  1.03072e+06      1.48720
  1.03080e+06      1.47192
  1.03088e+06      3.27902
  1.03096e+06      1.69255
  1.03104e+06      1.72042
  1.03112e+06      2.00862
  1.03120e+06      3.05889
  1.03128e+06      3.71482
  1.03136e+06      2.51039
  1.03144e+06     0.789874
  1.03152e+06     0.946849
  1.03160e+06      3.44369
  1.03168e+06      3.27462
  1.03176e+06    -0.525656
  1.03184e+06      2.28840
  1.03192e+06      5.71044
  1.03200e+06      1.47141
  1.03208e+06      1.02587
  1.03216e+06      3.29885
  1.03224e+06      2.64558
  1.03232e+06      1.74446
  1.03240e+06      2.32729
  1.03248e+06      3.32648
  1.03256e+06      3.37750
  1.03264e+06      1.20526
  1.03272e+06      1.96282
  1.03280e+06      3.60458
  1.03288e+06      1.48001
  1.03296e+06      2.55159
  1.03304e+06      2.37732
  1.03312e+06      2.99885
  1.03320e+06      2.30183
  1.03328e+06      2.66805
  1.03336e+06      1.21105
  1.03344e+06      4.01705
  1.03352e+06      3.12200
  1.03360e+06      1.05493
  1.03368e+06      1.51228
  1.03376e+06      4.39940
  1.03384e+06      2.08360
  1.03392e+06     0.553857
  1.03400e+06      2.26945
  1.03408e+06      3.65692
  1.03416e+06      4.11947
  1.03424e+06      2.32576
  1.03432e+06      1.90750
  1.03440e+06      3.77598
  1.03448e+06      3.23899
  1.03456e+06      1.13958
  1.03464e+06      1.62099
  1.03472e+06      3.03774
  1.03480e+06      2.36074
  1.03488e+06    -0.736892
  1.03496e+06      2.18201
  1.03504e+06      3.54342
  1.03512e+06      2.26550
  1.03520e+06      1.34366
  1.03528e+06      1.43204
  1.03536e+06      3.61429
  1.03544e+06      2.76894
  1.03552e+06      1.69317
  1.03560e+06     0.817618
  1.03568e+06      3.39014
  1.03576e+06      2.93092
  1.03584e+06     0.498676
  1.03592e+06    -0.130351
  1.03600e+06      2.56977
  1.03608e+06      4.28133
  1.03616e+06    0.0419156
  1.03624e+06    -0.476211
  1.03632e+06      3.46545
  1.03640e+06      3.54941
  1.03648e+06      1.35475
  1.03656e+06     0.710500
  1.03664e+06      2.70119
  1.03672e+06      2.73339
  1.03680e+06      2.30297
  1.03688e+06      1.01602
  1.03696e+06      1.61885
  1.03704e+06      2.54231
  1.03712e+06      3.32473
  1.03720e+06      3.27907
  1.03728e+06    0.0697501
  1.03736e+06      2.47685
  1.03744e+06      4.87119
  1.03752e+06      1.95643
  1.03760e+06    -0.302035
  1.03768e+06      2.87319
  1.03776e+06      2.94267
  1.03784e+06     0.627111
  1.03792e+06      1.74642
  1.03800e+06      1.32020
  1.03808e+06      3.03634
  1.03816e+06     0.733241
  1.03824e+06     0.457001
  1.03832e+06      1.61258
  1.03840e+06      3.47973
  1.03848e+06      2.28685
  1.03856e+06      1.14534
  1.03864e+06      1.82194
  1.03872e+06      3.28770
  1.03880e+06      2.93258
  1.03888e+06    -0.305777
  1.03896e+06      1.73540
  1.03904e+06      4.86838
  1.03912e+06      2.52903
  1.03920e+06      1.13993
  1.03928e+06      1.15408
  1.03936e+06      1.16231
  1.03944e+06      2.21103
  1.03952e+06      1.21894
  1.03960e+06     0.394115
  1.03968e+06      2.64426
  1.03976e+06      2.18260
  1.03984e+06   -0.0355299
  1.03992e+06      2.44551
  1.04000e+06      3.14799
  1.04008e+06      1.90723
  1.04016e+06      1.19915
  1.04024e+06      1.32951
  1.04032e+06      1.13722
  1.04040e+06     0.775605
  1.04048e+06      2.48125
  1.04056e+06      3.61944
  1.04064e+06    -0.220702
  1.04072e+06     0.832603
  1.04080e+06      3.91035
  1.04088e+06      1.81607
  1.04096e+06     0.931646
  1.04104e+06      1.92623
  1.04112e+06      2.54360
  1.04120e+06      1.37047
  1.04128e+06      1.57075
  1.04136e+06      4.17559
  1.04144e+06      1.83010
  1.04152e+06      1.48649
  1.04160e+06      3.67236
  1.04168e+06      3.29036
  1.04176e+06     0.888370
  1.04184e+06      2.19768
  1.04192e+06      3.44132
  1.04200e+06      2.53430
  1.04208e+06      1.42148
  1.04216e+06      2.24571
  1.04224e+06      2.29511
  1.04232e+06      2.56056
  1.04240e+06      2.13979
  1.04248e+06     0.565067
  1.04256e+06      1.76049
  1.04264e+06      2.93664
  1.04272e+06     0.647780
  1.04280e+06      1.18543
  1.04288e+06      1.90528
  1.04296e+06      2.24157
  1.04304e+06      2.24506
  1.04312e+06     0.305903
  1.04320e+06    -0.327273
  1.04328e+06      3.15792
  1.04336e+06      1.37786
  1.04344e+06    -0.285246
  1.04352e+06    -0.155103
  1.04360e+06      1.81784
  1.04368e+06      2.98568
  1.04376e+06     -1.19193
  1.04384e+06      1.05062
  1.04392e+06      2.63714
  1.04400e+06     0.925467
  1.04408e+06     0.255858
  1.04416e+06      2.97555
  1.04424e+06     0.702353
  1.04432e+06      1.62537
  1.04440e+06      1.67346
  1.04448e+06      1.18718
  1.04456e+06     0.815552
  1.04464e+06      2.11475
  1.04472e+06      1.81730
  1.04480e+06     0.625023
  1.04488e+06      2.09617
  1.04496e+06     0.332062
  1.04504e+06      1.43174
  1.04512e+06      2.12038
  1.04520e+06      1.48797
  1.04528e+06     0.349341
  1.04536e+06      1.94577
  1.04544e+06      2.10214
  1.04552e+06     0.522419
  1.04560e+06      1.69297
  1.04568e+06      1.89084
  1.04576e+06      1.61315
  1.04584e+06      2.53363
  1.04592e+06     -1.22340
  1.04600e+06     0.441186
  1.04608e+06      1.90932
  1.04616e+06      1.43078
  1.04624e+06      1.28815
  1.04632e+06    -0.360361
  1.04640e+06      1.92296
  1.04648e+06      3.75472
  1.04656e+06     0.411663
  1.04664e+06     0.175507
  1.04672e+06      3.07894
  1.04680e+06      2.15789
  1.04688e+06      1.11922
  1.04696e+06     0.497855
  1.04704e+06      1.37520
  1.04712e+06      2.40313
  1.04720e+06     0.964971
  1.04728e+06      1.43428
  1.04736e+06      1.56260
  1.04744e+06      1.87710
  1.04752e+06     0.883708
  1.04760e+06      1.35366
  1.04768e+06     0.356281
  1.04776e+06      2.10997
  1.04784e+06      1.49624
  1.04792e+06      1.16510
  1.04800e+06      1.76957
  1.04808e+06      1.94575
  1.04816e+06     0.744467
  1.04824e+06     0.268189
  1.04832e+06      2.54287
  1.04840e+06     0.655822
  1.04848e+06    -0.550726
  1.04856e+06      1.10578
  1.04864e+06      2.63603
  1.04872e+06      1.68814
  1.04880e+06    -0.529640
  1.04888e+06      1.80438
  1.04896e+06      1.65369
  1.04904e+06      1.44503
  1.04912e+06    -0.390285
  1.04920e+06      1.97607
  1.04928e+06      2.01681
  1.04936e+06     0.910209
  1.04944e+06      1.05918
  1.04952e+06      2.64834
  1.04960e+06      1.40203
  1.04968e+06    -0.346472
  1.04976e+06      1.05060
  1.04984e+06      2.98083
  1.04992e+06      1.99511
  1.05000e+06      1.41344
  1.05008e+06     0.705628
  1.05016e+06      1.99674
  1.05024e+06      2.88559
  1.05032e+06      1.87843
  1.05040e+06    -0.753863
  1.05048e+06     0.642183
  1.05056e+06      3.05042
  1.05064e+06      2.60820
  1.05072e+06    -0.962199
  1.05080e+06     0.954051
  1.05088e+06      2.99632
  1.05096e+06      1.75079
  1.05104e+06      1.31186
  1.05112e+06    -0.871404
  1.05120e+06      3.11364
  1.05128e+06      3.06118
  1.05136e+06     0.686639
  1.05144e+06     -1.57285
  1.05152e+06      2.38552
  1.05160e+06     0.993024
  1.05168e+06      2.06483
  1.05176e+06     0.187776
  1.05184e+06    -0.653501
  1.05192e+06      3.29785
  1.05200e+06      1.66566
  1.05208e+06    -0.804348
  1.05216e+06    -0.975662
  1.05224e+06      1.89892
  1.05232e+06      2.27629
  1.05240e+06     -1.46377
  1.05248e+06    -0.652741
  1.05256e+06      2.69729
  1.05264e+06      1.32250
  1.05272e+06     0.108365
  1.05280e+06     0.897658
  1.05288e+06      1.46673
  1.05296e+06     0.971714
  1.05304e+06     0.563035
  1.05312e+06     0.417746
  1.05320e+06     0.771738
  1.05328e+06      2.54036
  1.05336e+06     0.947072
  1.05344e+06     -1.61407
  1.05352e+06      1.68327
  1.05360e+06      2.45473
  1.05368e+06     0.187721
  1.05376e+06    -0.729799
  1.05384e+06      1.66758
  1.05392e+06      1.52959
  1.05400e+06     0.668408
  1.05408e+06    -0.800909
  1.05416e+06      1.52867
  1.05424e+06      1.90108
  1.05432e+06      1.18230
  1.05440e+06     0.431936
  1.05448e+06      2.09435
  1.05456e+06      2.29093
  1.05464e+06     0.704118
  1.05472e+06      1.44274
  1.05480e+06      2.41982
  1.05488e+06     0.851682
  1.05496e+06   0.00887798
  1.05504e+06      1.97848
  1.05512e+06      1.83158
  1.05520e+06     -1.53832
  1.05528e+06      1.53544
  1.05536e+06      2.35440
  1.05544e+06     0.620421
  1.05552e+06     -1.66612
  1.05560e+06      2.06502
  1.05568e+06      1.31347
  1.05576e+06    -0.165329
  1.05584e+06     0.726583
  1.05592e+06      1.51812
  1.05600e+06    -0.672498
  1.05608e+06     0.836022
  1.05616e+06      1.18100
  1.05624e+06     0.180323
  1.05632e+06  -0.00176970
  1.05640e+06      1.29591
  1.05648e+06      2.33893
  1.05656e+06    -0.415899
  1.05664e+06     0.158553
  1.05672e+06      2.66291
  1.05680e+06      2.15106
  1.05688e+06      2.11442
  1.05696e+06     0.615570
  1.05704e+06     0.246192
  1.05712e+06      1.43939
  1.05720e+06      1.80194
  1.05728e+06    -0.475430
  1.05736e+06      1.43631
  1.05744e+06     0.830649
  1.05752e+06      1.46653
  1.05760e+06     0.965013
  1.05768e+06     0.592737
  1.05776e+06     0.336698
  1.05784e+06      1.81653
  1.05792e+06      1.30465
  1.05800e+06    -0.398238
  1.05808e+06      1.51096
  1.05816e+06      2.59495
  1.05824e+06     0.717408
  1.05832e+06     -1.64026
  1.05840e+06      2.06717
  1.05848e+06      2.73674
  1.05856e+06    -0.329710
  1.05864e+06    -0.776121
  1.05872e+06      2.10389
  1.05880e+06     0.499999
  1.05888e+06    -0.830465
  1.05896e+06    0.0427975
  1.05904e+06      1.46788
  1.05912e+06    -0.166725
  1.05920e+06    0.0283353
  1.05928e+06    -0.336888
  1.05936e+06     0.670704
  1.05944e+06      1.96322
  1.05952e+06     -1.50183
  1.05960e+06     0.178699
  1.05968e+06      1.72865
  1.05976e+06    -0.658213
  1.05984e+06      1.41427
  1.05992e+06      1.68595
  1.06000e+06      1.61700
  1.06008e+06     0.797960
  1.06016e+06      1.38288
  1.06024e+06      1.96070
  1.06032e+06      1.16743
  1.06040e+06      1.79900
  1.06048e+06     0.291565
  1.06056e+06      1.60316
  1.06064e+06      3.57603
  1.06072e+06     0.481353
  1.06080e+06    -0.897222
  1.06088e+06      1.49511
  1.06096e+06     0.376174
  1.06104e+06      1.71255
  1.06112e+06    -0.776231
  1.06120e+06     -1.42051
  1.06128e+06     0.748987
  1.06136e+06      1.06163
  1.06144e+06     -1.07378
  1.06152e+06     0.383076
  1.06160e+06     0.705177
  1.06168e+06     0.198267
  1.06176e+06     0.294802
  1.06184e+06      1.06923
  1.06192e+06     0.542344
  1.06200e+06      1.00141
  1.06208e+06      1.78035
  1.06216e+06     0.823750
  1.06224e+06     0.724671
  1.06232e+06      1.22937
  1.06240e+06      1.42208
  1.06248e+06      1.12336
  1.06256e+06    -0.522234
  1.06264e+06      1.59578
  1.06272e+06      2.54198
  1.06280e+06    -0.905508
  1.06288e+06     0.129909
  1.06296e+06     0.602970
  1.06304e+06     -1.38915
  1.06312e+06      1.30930
  1.06320e+06     0.414465
  1.06328e+06   -0.0525866
  1.06336e+06    -0.919894
  1.06344e+06     0.698430
  1.06352e+06     0.734108
  1.06360e+06    -0.842820
  1.06368e+06    -0.270371
  1.06376e+06      1.79452
  1.06384e+06     0.207760
  1.06392e+06     0.419689
  1.06400e+06     -1.04065
  1.06408e+06     0.927443
  1.06416e+06     0.956695
  1.06424e+06    -0.617765
  1.06432e+06    -0.261127
  1.06440e+06      2.96175
  1.06448e+06    -0.444903
  1.06456e+06     -1.87221
  1.06464e+06      1.57288
  1.06472e+06      2.84437
  1.06480e+06  -0.00693589
  1.06488e+06    -0.759595
  1.06496e+06     0.748167
  1.06504e+06      1.07477
  1.06512e+06      1.33326
  1.06520e+06    -0.319535
  1.06528e+06     0.345138
  1.06536e+06     0.444721
  1.06544e+06     0.658568
  1.06552e+06    -0.469448
  1.06560e+06     0.385652
  1.06568e+06     0.589701
  1.06576e+06      1.22446
  1.06584e+06     0.793795
  1.06592e+06    -0.631323
  1.06600e+06    -0.907888
  1.06608e+06      1.76325
  1.06616e+06      1.86320
  1.06624e+06     0.572094
  1.06632e+06    -0.336251
  1.06640e+06      1.84945
  1.06648e+06      2.83490
  1.06656e+06     0.573176
  1.06664e+06     -1.93908
  1.06672e+06     0.854587
  1.06680e+06      3.71568
  1.06688e+06      1.06879
  1.06696e+06     -2.50858
  1.06704e+06     0.310741
  1.06712e+06      4.68356
  1.06720e+06      1.26148
  1.06728e+06     -1.74654
  1.06736e+06      2.17450
  1.06744e+06      2.13165
  1.06752e+06      1.25017
  1.06760e+06    -0.362518
  1.06768e+06     -1.25040
  1.06776e+06      1.77829
  1.06784e+06      1.51694
  1.06792e+06    -0.412878
  1.06800e+06     -1.20879
  1.06808e+06      2.19949
  1.06816e+06      1.39992
  1.06824e+06    -0.673448
  1.06832e+06    -0.180463
  1.06840e+06      1.41446
  1.06848e+06     0.963484
  1.06856e+06     -2.23847
  1.06864e+06    -0.709340
  1.06872e+06     0.971778
  1.06880e+06    0.0767068
  1.06888e+06     -1.07546
  1.06896e+06    -0.302292
  1.06904e+06      1.48373
  1.06912e+06    0.0346538
  1.06920e+06    -0.643232
  1.06928e+06    -0.884414
  1.06936e+06      1.17155
  1.06944e+06    -0.804236
  1.06952e+06    -0.757125
  1.06960e+06      1.95203
  1.06968e+06     0.737756
  1.06976e+06    -0.552886
  1.06984e+06      1.13914
  1.06992e+06      1.50387
  1.07000e+06    -0.539727
  1.07008e+06     -1.03212
  1.07016e+06      2.97845
  1.07024e+06      1.08749
  1.07032e+06     -2.14935
  1.07040e+06     0.104636
  1.07048e+06      2.52130
  1.07056e+06      1.03871
  1.07064e+06    -0.290782
  1.07072e+06      1.75904
  1.07080e+06     0.556986
  1.07088e+06    -0.547801
  1.07096e+06      1.19429
  1.07104e+06      2.15204
  1.07112e+06     0.537276
  1.07120e+06     0.251116
  1.07128e+06     0.551208
  1.07136e+06      1.51939
  1.07144e+06    -0.218255
  1.07152e+06     0.576917
  1.07160e+06      1.93356
  1.07168e+06     0.772217
  1.07176e+06    -0.107722
  1.07184e+06     0.368149
  1.07192e+06      1.20614
  1.07200e+06     0.969376
  1.07208e+06     0.977990
  1.07216e+06    -0.443720
  1.07224e+06      1.21961
  1.07232e+06      1.17198
  1.07240e+06      1.90882
  1.07248e+06   -0.0415105
  1.07256e+06      1.71532
  1.07264e+06      1.45392
  1.07272e+06      2.33525
  1.07280e+06    -0.346112
  1.07288e+06     0.894038
  1.07296e+06      1.55695
  1.07304e+06      1.49093
  1.07312e+06     0.332038
  1.07320e+06    -0.330114
  1.07328e+06      2.27921
  1.07336e+06     0.643986
  1.07344e+06    0.0490959
  1.07352e+06      1.52967
  1.07360e+06      1.88934
  1.07368e+06    -0.890674
  1.07376e+06     0.914599
  1.07384e+06      1.87778
  1.07392e+06      1.03569
  1.07400e+06     0.958918
  1.07408e+06     -1.21983
  1.07416e+06   -0.0158424
  1.07424e+06      1.28567
  1.07432e+06    -0.340171
  1.07440e+06    -0.328902
  1.07448e+06     0.763062
  1.07456e+06     0.902016
  1.07464e+06    0.0503474
  1.07472e+06    -0.288232
  1.07480e+06     0.633521
  1.07488e+06    0.0240146
  1.07496e+06     0.633279
  1.07504e+06     0.117180
  1.07512e+06     0.247497
  1.07520e+06      1.29065
  1.07528e+06     0.201622
  1.07536e+06    -0.432931
  1.07544e+06      2.35653
  1.07552e+06      1.25780
  1.07560e+06    -0.443937
  1.07568e+06     0.454708
  1.07576e+06     0.884643
  1.07584e+06     0.736022
  1.07592e+06    -0.596669
  1.07600e+06     0.130156
  1.07608e+06      1.33259
  1.07616e+06     0.711687
  1.07624e+06     0.945234
  1.07632e+06     0.732527
  1.07640e+06      1.07629
  1.07648e+06      1.38158
